"source","id","name","color","r_color"
"MTB Embroidex","Color #P605","Embroidex P605","#FEDABC","peachpuff"
"MTB Embroidex","Color #P606","Embroidex P606","#FDC9A6","burlywood1"
"MTB Embroidex","Color #P607","Embroidex P607","#FAB796","burlywood2"
"MTB Embroidex","Color #P610","Embroidex P610","#F8A278","lightsalmon"
"MTB Embroidex","Color #P612","Embroidex P612","#FF8080","lightcoral"
"MTB Embroidex","Color #P613","Embroidex P613","#F4BBC4","pink1"
"MTB Embroidex","Color #P695","Embroidex P695","#B8A1A9","darkgray"
"MTB Embroidex","Color #P696","Embroidex P696","#8D758F","thistle4"
"MTB Embroidex","Color #P697","Embroidex P697","#9B888B","snow4"
"MTB Embroidex","Color #P700","Embroidex P700","#CF9AB3","rosybrown3"
"MTB Embroidex","Color #P701","Embroidex P701","#9666A8","plum4"
"MTB Embroidex","Color #P702","Embroidex P702","#7D5EA8","plum4"
"MTB Embroidex","Color #P703","Embroidex P703","#84467A","orchid4"
"MTB Embroidex","Color #P704","Embroidex P704","#633C68","gray39"
"MTB Embroidex","Color #P705","Embroidex P705","#5B437C","mediumpurple4"
"MTB Embroidex","Color #P800","Embroidex P800","#DCDCDB","gainsboro"
"MTB Embroidex","Color #P801","Embroidex P801","#D9E8D7","gray85"
"MTB Embroidex","Color #P802","Embroidex P802","#C6BBB9","gray73"
"MTB Embroidex","Color #P803","Embroidex P803","#BBBBBB","gray73"
"MTB Embroidex","Color #P805","Embroidex P805","#9C9C92","gray61"
"MTB Embroidex","Color #P810","Embroidex P810","#858578","antiquewhite4"
"MTB Embroidex","Color #P815","Embroidex P815","#57504F","gray31"
