"source","id","name","color","r_color"
"Isalon Polyester","Color #3721","Moderate Blue","#94C7D6","paleturquoise3"
"Isalon Polyester","Color #3734","Dutch Blue","#526694","skyblue4"
"Isalon Polyester","Color #3736","Coastal Fjord","#57617D","gray38"
"Isalon Polyester","Color #3742","Forget-Me-Not","#8FB0BF","lightskyblue3"
"Isalon Polyester","Color #3743","Moonlight Blue","#4F6382","skyblue4"
"Isalon Polyester","Color #3750","Celestial Blue","#B3BDC4","gray74"
"Isalon Polyester","Color #3755","Rabbit","#595457","gray34"
"Isalon Polyester","Color #3760","Blue Blush","#D6D9D1","gray84"
"Isalon Polyester","Color #3761","Baby Blue","#BAC9D1","lightcyan3"
"Isalon Polyester","Color #3775","Major Brown","#5E544A","gray33"
"Isalon Polyester","Color #3801","Bluebell","#4570A3","skyblue4"
"Isalon Polyester","Color #3810","Allure","#738AB3","lightslategray"
"Isalon Polyester","Color #3820","Blue Bell","#A3B8D4","lightsteelblue3"
"Isalon Polyester","Color #3833","Captains Blue","#546E8A","skyblue4"
"Isalon Polyester","Color #3840","Baby Blue","#BAC9D1","lightcyan3"
"Isalon Polyester","Color #3841","Dusk Blue","#7A99B8","skyblue3"
"Isalon Polyester","Color #3845","Ballad Blue","#BDC7C9","gray78"
"Isalon Polyester","Color #3851","Forget-Me-Not","#8FB0BF","lightskyblue3"
"Isalon Polyester","Color #3853","Arona","#8A9EA1","gray62"
"Isalon Polyester","Color #3860","Illusion Blue","#D1D4D6","gray83"
"Isalon Polyester","Color #3901","Blithe","#338CC2","steelblue"
"Isalon Polyester","Color #3903","Blue Grotto","#70B0CF","skyblue3"
"Isalon Polyester","Color #3905","Blithe","#338CC2","steelblue"
"Isalon Polyester","Color #3910","Air Blue","#7DB0C9","lightskyblue3"
"Isalon Polyester","Color #3951","Celestial Blue","#B3BDC4","gray74"
"Isalon Polyester","Color #3952","Faded Denim","#7D8FA3","lightslategray"
"Isalon Polyester","Color #3961","Blue Glow","#ADCFD4","lightcyan3"
"Isalon Polyester","Color #3971","Smoke","#BDC7BD","gray74"
"Isalon Polyester","Color #3974","Limestone","#9C9E99","gray61"
"Isalon Polyester","Color #4000","Niagara","#61879C","lightslategray"
"Isalon Polyester","Color #4040","Blue Glass","#CCE0D9","gray85"
"Isalon Polyester","Color #4055","Nightshadow Blue","#4F5466","gray33"
"Isalon Polyester","Color #4070","Zephyr Blue","#D9DED4","gray85"
"Isalon Polyester","Color #4071","Sprout Green","#D4DBD1","gray83"
"Isalon Polyester","Color #4072","Pearl Blue","#ADB8BA","gray72"
"Isalon Polyester","Color #4074","Monument","#858A87","gray53"
"Isalon Polyester","Color #4102","Horizon Blue","#40A6BF","steelblue3"
"Isalon Polyester","Color #4112","Bachelor Button","#63BFD4","cadetblue3"
"Isalon Polyester","Color #4120","Moderate Blue","#94C7D6","paleturquoise3"
"Isalon Polyester","Color #4123","River Blue","#4FADC4","steelblue3"
"Isalon Polyester","Color #4126","Larkspur","#407D8F","skyblue4"
"Isalon Polyester","Color #4130","Crystal Blue","#ABCCD9","lightsteelblue"
"Isalon Polyester","Color #4143","China Blue","#546378","gray39"
"Isalon Polyester","Color #4160","Sprout Green","#D4DBD1","gray83"
"Isalon Polyester","Color #4171","Dawn Blue","#CCD1C9","gray80"
"Isalon Polyester","Color #4175","Rabbit","#595457","gray34"
"Isalon Polyester","Color #4200","Larkspur","#407D8F","skyblue4"
"Isalon Polyester","Color #4250","Illusion Blue","#D1D4D6","gray83"
"Isalon Polyester","Color #4310","Pool Blue","#6EB8B0","aquamarine3"
"Isalon Polyester","Color #4362","Griffin","#8F918C","gray56"
"Isalon Polyester","Color #4462","Quarry","#9CA6A3","gray64"
"Isalon Polyester","Color #4463","Cadet Gray","#758A94","lightslategray"
"Isalon Polyester","Color #4502","Pagoda Blue","#147A8C","turquoise4"
"Isalon Polyester","Color #4520","Porcelain","#599EA3","cadetblue"
"Isalon Polyester","Color #4710","Porcelain","#599EA3","cadetblue"
"Isalon Polyester","Color #4712","Baltic","#2E9CA1","lightseagreen"
"Isalon Polyester","Color #4740","Light Blue","#B0D1D4","lightcyan3"
"Isalon Polyester","Color #4776","Trooper","#637573","gray45"
"Isalon Polyester","Color #4822","Deep Sea","#4A7D70","aquamarine4"
"Isalon Polyester","Color #4844","Blue Mirage","#63737D","lightskyblue4"
"Isalon Polyester","Color #4850","Opal Blue","#C7DED1","gray82"
"Isalon Polyester","Color #4860","Ice","#E6E8D9","gray90"
"Isalon Polyester","Color #5040","Barely Blue","#DEDED9","gray87"
"Isalon Polyester","Color #5060","Almost Aqua","#C9D1BD","ivory3"
"Isalon Polyester","Color #5100","Deep Grass Green","#548561","palegreen4"
"Isalon Polyester","Color #5110","Bright Aqua","#45A699","cadetblue"
"Isalon Polyester","Color #5122","Marine Green","#409E82","aquamarine4"
"Isalon Polyester","Color #5255","Gobelin Blue","#5C696B","dimgray"
"Isalon Polyester","Color #5326","Myrtle","#4A6954","gray33"
"Isalon Polyester","Color #5335","Myrtle","#4A6954","gray33"
"Isalon Polyester","Color #5336","Dark Forest","#546159","gray35"
"Isalon Polyester","Color #5365","Balsam Green","#576361","gray38"
"Isalon Polyester","Color #5374","Balsam Green","#576361","gray38"
"Isalon Polyester","Color #5422","Deep Grass Green","#548561","palegreen4"
"Isalon Polyester","Color #5500","Pale Aqua Green","#87CCB5","darkslategray3"
"Isalon Polyester","Color #5502","Poison Green","#57BA61","mediumseagreen"
"Isalon Polyester","Color #5503","Kelly Green","#339E5C","seagreen"
"Isalon Polyester","Color #5505","Ming Green","#3DA375","mediumseagreen"
"Isalon Polyester","Color #5511","Vibrant Green","#54A859","palegreen4"
"Isalon Polyester","Color #5513","Fluorite Green","#5E8F4F","palegreen4"
"Isalon Polyester","Color #5515","Ming Green","#3DA375","mediumseagreen"
"Isalon Polyester","Color #5522","Ming Green","#3DA375","mediumseagreen"
"Isalon Polyester","Color #5531","Green Tea","#78A869","darkseagreen4"
"Isalon Polyester","Color #5536","Sagebrush Green","#4F6E69","dimgray"
"Isalon Polyester","Color #5542","Feldspar","#699982","paleturquoise4"
"Isalon Polyester","Color #5552","Jadeite","#94A396","gray59"
"Isalon Polyester","Color #5554","Duck Green","#4F6357","gray34"
"Isalon Polyester","Color #5575","Balsam Green","#576361","gray38"
"Isalon Polyester","Color #5576","Balsam Green","#576361","gray38"
"Isalon Polyester","Color #5600","Bud Green","#73BA61","palegreen3"
"Isalon Polyester","Color #5610","Jade Lime","#A1C478","darkolivegreen3"
"Isalon Polyester","Color #5643","Dark Ivy","#597563","gray39"
